mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_048,0.05,-2.6875,-24.8125,warmth,,random,048,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_048,0.05,-18.3125,4.625,warmth,,random,048,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_048,0.05,-17.609375,4.890625,warmth,,random,048,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_048,0.05,-17.25,5.6875,warmth,,random,048,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_048,0.05,-17.078125,3.359375,warmth,,random,048,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_048,0.05,-18.625,4.5625,warmth,,random,048,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_048,0.05,-17.5,5.1875,warmth,,random,048,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_048,0.05,-19.21875,3.71875,warmth,,random,048,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_048,0.05,-19.34375,2.65625,warmth,,random,048,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_048,0.05,-21.40625,1.71875,warmth,,random,048,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_048,0.05,-15.53125,7.65625,warmth,,random,048,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_048,0.1,-5.375,-28.5,warmth,,random,048,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_048,0.1,-5.390625,-27.203125,warmth,,random,048,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_048,0.1,-6.75,-29.0625,warmth,,random,048,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_048,0.1,-5.046875,-27.046875,warmth,,random,048,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_048,0.1,-5.609375,-27.234375,warmth,,random,048,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_048,0.1,-5.5390625,-26.5390625,warmth,,random,048,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_048,0.1,-6.1640625,-28.1015625,warmth,,random,048,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_048,0.1,-5.7890625,-27.7265625,warmth,,random,048,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_048,0.1,-5.849609375,-27.662109375,warmth,,random,048,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_048,0.1,-5.61328125,-27.73828125,warmth,,random,048,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_048,0.1,-6.81640625,16.12109375,warmth,,random,048,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_048,0.1,-8.4375,14.0625,warmth,,random,048,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_048,0.1,-7.875,15.0625,warmth,,random,048,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_048,0.1,-8.078125,12.359375,warmth,,random,048,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_048,0.1,-7.40625,15.78125,warmth,,random,048,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_048,0.1,-7.515625,15.171875,warmth,,random,048,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_048,0.1,-7.40625,15.53125,warmth,,random,048,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_048,0.1,-8.53125,13.46875,warmth,,random,048,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_048,0.1,-8.203125,14.921875,warmth,,random,048,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_048,0.1,-8.328125,14.859375,warmth,,random,048,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_049,-0.1,-15.755859375,-38.880859375,warmth,,random,049,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_049,-0.1,-16.0166015625,-37.8291015625,warmth,,random,049,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_049,-0.1,-13.328125,-35.640625,warmth,,random,049,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_049,-0.1,-14.970703125,-36.970703125,warmth,,random,049,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_049,-0.1,-18.5625,-40.1875,warmth,,random,049,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_049,-0.1,-16.3671875,-37.3671875,warmth,,random,049,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_049,-0.1,-15.328125,-37.265625,warmth,,random,049,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_049,-0.1,-15.109375,-37.046875,warmth,,random,049,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_049,-0.1,-19.21875,-41.03125,warmth,,random,049,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_049,-0.1,-17.796875,-39.921875,warmth,,random,049,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_049,-0.1,-15.796875,7.140625,warmth,,random,049,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_049,-0.1,-17.4375,5.0625,warmth,,random,049,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_049,-0.1,-18.5,4.4375,warmth,,random,049,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_049,-0.1,-20.28125,0.15625,warmth,,random,049,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_049,-0.1,-20.5625,2.625,warmth,,random,049,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_049,-0.1,-17.71875,4.96875,warmth,,random,049,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_049,-0.1,-17.859375,5.078125,warmth,,random,049,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_049,-0.1,-17.140625,4.859375,warmth,,random,049,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_049,-0.1,-17.90625,5.21875,warmth,,random,049,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_049,-0.1,-16.5,6.6875,warmth,,random,049,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_049,-0.05,-10.0,-33.125,warmth,,random,049,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_049,-0.05,-7.40625,-29.21875,warmth,,random,049,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_049,-0.05,-8.84375,-31.15625,warmth,,random,049,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_049,-0.05,-9.0625,-31.0625,warmth,,random,049,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_049,-0.05,-8.5625,-30.1875,warmth,,random,049,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_049,-0.05,-9.3125,-30.3125,warmth,,random,049,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_049,-0.05,-8.21875,-30.15625,warmth,,random,049,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_049,-0.05,-8.5,-30.4375,warmth,,random,049,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_049,-0.05,-10.984375,-32.796875,warmth,,random,049,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_049,-0.05,-8.90625,-31.03125,warmth,,random,049,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_049,-0.05,-15.73681640625,7.20068359375,warmth,,random,049,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_049,-0.05,-15.466796875,7.033203125,warmth,,random,049,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_049,-0.05,-16.046875,6.890625,warmth,,random,049,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_049,-0.05,-15.609375,4.828125,warmth,,random,049,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_049,-0.05,-15.6328125,7.5546875,warmth,,random,049,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_049,-0.05,-16.03125,6.65625,warmth,,random,049,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_049,-0.05,-15.19921875,7.73828125,warmth,,random,049,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_049,-0.05,-17.7218017578125,4.2781982421875,warmth,,random,049,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_049,-0.05,-16.45703125,6.66796875,warmth,,random,049,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_049,-0.05,-16.921875,6.265625,warmth,,random,049,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_049,0.0,23.125,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_049,0.0,21.8125,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_049,0.0,22.3125,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_049,0.0,22.0,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_049,0.0,21.625,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_049,0.0,21.0,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_049,0.0,21.9375,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_049,0.0,21.9375,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_049,0.0,21.8125,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_049,0.0,22.125,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_049,0.0,-22.9375,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_049,0.0,-22.5,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_049,0.0,-22.9375,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_049,0.0,-20.4375,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_049,0.0,-23.1875,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_049,0.0,-22.6875,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_049,0.0,-22.9375,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_049,0.0,-22.0,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_049,0.0,-23.125,0.0,warmth,,random,049,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_049,0.0,-23.1875,0.0,warmth,,random,049,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_049,0.05,-0.75,-23.875,warmth,,random,049,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_049,0.05,1.0,-20.8125,warmth,,random,049,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_049,0.05,-2.5,-24.8125,warmth,,random,049,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_049,0.05,-0.1875,-22.1875,warmth,,random,049,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_049,0.05,-3.1875,-24.8125,warmth,,random,049,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_049,0.05,-0.125,-21.125,warmth,,random,049,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_049,0.05,-3.8125,-25.75,warmth,,random,049,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_049,0.05,0.9375,-21.0,warmth,,random,049,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_049,0.05,-0.9375,-22.75,warmth,,random,049,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_049,0.05,-0.875,-23.0,warmth,,random,049,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_049,0.05,-1.875,21.0625,warmth,,random,049,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_049,0.05,-2.9375,19.5625,warmth,,random,049,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_049,0.05,-3.3125,19.625,warmth,,random,049,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_049,0.05,-1.875,18.5625,warmth,,random,049,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_049,0.05,-0.875,22.3125,warmth,,random,049,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_049,0.05,-1.375,21.3125,warmth,,random,049,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_049,0.05,-3.3125,19.625,warmth,,random,049,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_049,0.05,-1.8125,20.1875,warmth,,random,049,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_049,0.05,-2.0,21.125,warmth,,random,049,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_049,0.05,-4.125,19.0625,warmth,,random,049,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_049,0.1,2.625,-20.5,warmth,,random,049,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_049,0.1,3.75,-18.0625,warmth,,random,049,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_049,0.1,2.875,-19.4375,warmth,,random,049,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_049,0.1,3.0,-19.0,warmth,,random,049,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_049,0.1,3.5,-18.125,warmth,,random,049,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_049,0.1,1.875,-19.125,warmth,,random,049,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_049,0.1,0.9375,-21.0,warmth,,random,049,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_049,0.1,3.0,-18.9375,warmth,,random,049,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_049,0.1,4.0625,-17.75,warmth,,random,049,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_049,0.1,3.375,-18.75,warmth,,random,049,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_049,0.1,2.1875,25.125,warmth,,random,049,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_049,0.1,2.125,24.625,warmth,,random,049,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_049,0.1,1.625,24.5625,warmth,,random,049,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_049,0.1,2.125,22.5625,warmth,,random,049,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_049,0.1,1.875,25.0625,warmth,,random,049,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_049,0.1,0.3125,23.0,warmth,,random,049,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_049,0.1,0.0,22.9375,warmth,,random,049,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_049,0.1,1.25,23.25,warmth,,random,049,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_049,0.1,0.6875,23.8125,warmth,,random,049,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_049,0.1,1.5,24.6875,warmth,,random,049,raw
baseline,competence,high_competence_t019_s00006,19,high_competence,1,baseline,0.0,21.5,0.0,competence,,baseline,,raw
baseline,competence,high_competence_t003_s00030,3,high_competence,1,baseline,0.0,21.4375,0.0,competence,,baseline,,raw
baseline,competence,high_competence_t008_s00050,8,high_competence,1,baseline,0.0,20.625,0.0,competence,,baseline,,raw
baseline,competence,high_competence_t035_s00094,35,high_competence,1,baseline,0.0,21.0,0.0,competence,,baseline,,raw
baseline,competence,high_competence_t056_s00130,56,high_competence,1,baseline,0.0,20.5,0.0,competence,,baseline,,raw
baseline,competence,high_competence_t057_s00134,57,high_competence,1,baseline,0.0,21.6875,0.0,competence,,baseline,,raw
baseline,competence,high_competence_t066_s00142,66,high_competence,1,baseline,0.0,20.8125,0.0,competence,,baseline,,raw
baseline,competence,high_competence_t078_s00166,78,high_competence,1,baseline,0.0,21.1875,0.0,competence,,baseline,,raw
baseline,competence,high_competence_t079_s00170,79,high_competence,1,baseline,0.0,21.4375,0.0,competence,,baseline,,raw
baseline,competence,high_competence_t097_s00198,97,high_competence,1,baseline,0.0,20.0625,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t019_s00007,19,low_competence,0,baseline,0.0,-23.125,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t003_s00031,3,low_competence,0,baseline,0.0,-22.0,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t008_s00051,8,low_competence,0,baseline,0.0,-22.6875,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t035_s00095,35,low_competence,0,baseline,0.0,-21.0,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t056_s00131,56,low_competence,0,baseline,0.0,-22.1875,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t057_s00135,57,low_competence,0,baseline,0.0,-21.625,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t066_s00143,66,low_competence,0,baseline,0.0,-21.46875,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t078_s00167,78,low_competence,0,baseline,0.0,-20.75,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t079_s00171,79,low_competence,0,baseline,0.0,-21.6875,0.0,competence,,baseline,,raw
baseline,competence,low_competence_t097_s00199,97,low_competence,0,baseline,0.0,-21.625,0.0,competence,,baseline,,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,competence,-0.1,22.0,0.5,competence,competence,target,,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,competence,-0.1,21.4375,0.0,competence,competence,target,,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,competence,-0.1,21.0,0.375,competence,competence,target,,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,competence,-0.1,21.3125,0.3125,competence,competence,target,,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,competence,-0.1,21.0,0.5,competence,competence,target,,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,competence,-0.1,22.0625,0.375,competence,competence,target,,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,competence,-0.1,21.0,0.1875,competence,competence,target,,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,competence,-0.1,21.25,0.0625,competence,competence,target,,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,competence,-0.1,21.6875,0.25,competence,competence,target,,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,competence,-0.1,20.09375,0.03125,competence,competence,target,,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,competence,-0.1,-23.5625,-0.4375,competence,competence,target,,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,competence,-0.1,-22.6875,-0.6875,competence,competence,target,,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,competence,-0.1,-23.5625,-0.875,competence,competence,target,,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,competence,-0.1,-21.8125,-0.8125,competence,competence,target,,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,competence,-0.1,-22.6875,-0.5,competence,competence,target,,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,competence,-0.1,-23.0,-1.375,competence,competence,target,,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,competence,-0.1,-22.03125,-0.5625,competence,competence,target,,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,competence,-0.1,-21.5625,-0.8125,competence,competence,target,,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,competence,-0.1,-22.625,-0.9375,competence,competence,target,,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,competence,-0.1,-22.5625,-0.9375,competence,competence,target,,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,competence,-0.05,22.0,0.5,competence,competence,target,,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,competence,-0.05,21.25,-0.1875,competence,competence,target,,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,competence,-0.05,20.75,0.125,competence,competence,target,,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,competence,-0.05,21.25,0.25,competence,competence,target,,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,competence,-0.05,21.0,0.5,competence,competence,target,,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,competence,-0.05,21.75,0.0625,competence,competence,target,,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,competence,-0.05,21.0,0.1875,competence,competence,target,,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,competence,-0.05,21.0625,-0.125,competence,competence,target,,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,competence,-0.05,21.6875,0.25,competence,competence,target,,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,competence,-0.05,20.0625,0.0,competence,competence,target,,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,competence,-0.05,-23.1875,-0.0625,competence,competence,target,,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,competence,-0.05,-22.5,-0.5,competence,competence,target,,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,competence,-0.05,-22.875,-0.1875,competence,competence,target,,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,competence,-0.05,-21.6875,-0.6875,competence,competence,target,,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,competence,-0.05,-22.25,-0.0625,competence,competence,target,,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,competence,-0.05,-22.1875,-0.5625,competence,competence,target,,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,competence,-0.05,-21.78125,-0.3125,competence,competence,target,,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,competence,-0.05,-21.375,-0.625,competence,competence,target,,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,competence,-0.05,-22.25,-0.5625,competence,competence,target,,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,competence,-0.05,-21.75,-0.125,competence,competence,target,,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,competence,0.0,21.5,0.0,competence,competence,target,,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,competence,0.0,21.4375,0.0,competence,competence,target,,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,competence,0.0,20.625,0.0,competence,competence,target,,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,competence,0.0,21.0,0.0,competence,competence,target,,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,competence,0.0,20.5,0.0,competence,competence,target,,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,competence,0.0,21.6875,0.0,competence,competence,target,,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,competence,0.0,20.8125,0.0,competence,competence,target,,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,competence,0.0,21.1875,0.0,competence,competence,target,,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,competence,0.0,21.4375,0.0,competence,competence,target,,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,competence,0.0,20.0625,0.0,competence,competence,target,,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,competence,0.0,-23.125,0.0,competence,competence,target,,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,competence,0.0,-22.0,0.0,competence,competence,target,,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,competence,0.0,-22.6875,0.0,competence,competence,target,,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,competence,0.0,-21.0,0.0,competence,competence,target,,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,competence,0.0,-22.1875,0.0,competence,competence,target,,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,competence,0.0,-21.625,0.0,competence,competence,target,,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,competence,0.0,-21.46875,0.0,competence,competence,target,,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,competence,0.0,-20.75,0.0,competence,competence,target,,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,competence,0.0,-21.6875,0.0,competence,competence,target,,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,competence,0.0,-21.625,0.0,competence,competence,target,,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,competence,0.05,21.25,-0.25,competence,competence,target,,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,competence,0.05,20.875,-0.5625,competence,competence,target,,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,competence,0.05,20.1875,-0.4375,competence,competence,target,,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,competence,0.05,20.8125,-0.1875,competence,competence,target,,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,competence,0.05,20.4375,-0.0625,competence,competence,target,,raw
steering,competence,high_competence_t057_s00134,57,high_competence,1,competence,0.05,21.3125,-0.375,competence,competence,target,,raw
steering,competence,high_competence_t066_s00142,66,high_competence,1,competence,0.05,20.625,-0.1875,competence,competence,target,,raw
steering,competence,high_competence_t078_s00166,78,high_competence,1,competence,0.05,21.125,-0.0625,competence,competence,target,,raw
steering,competence,high_competence_t079_s00170,79,high_competence,1,competence,0.05,21.25,-0.1875,competence,competence,target,,raw
steering,competence,high_competence_t097_s00198,97,high_competence,1,competence,0.05,19.9375,-0.125,competence,competence,target,,raw
steering,competence,low_competence_t019_s00007,19,low_competence,0,competence,0.05,-22.875,0.25,competence,competence,target,,raw
steering,competence,low_competence_t003_s00031,3,low_competence,0,competence,0.05,-21.75,0.25,competence,competence,target,,raw
steering,competence,low_competence_t008_s00051,8,low_competence,0,competence,0.05,-21.875,0.8125,competence,competence,target,,raw
steering,competence,low_competence_t035_s00095,35,low_competence,0,competence,0.05,-20.9375,0.0625,competence,competence,target,,raw
steering,competence,low_competence_t056_s00131,56,low_competence,0,competence,0.05,-21.5,0.6875,competence,competence,target,,raw
steering,competence,low_competence_t057_s00135,57,low_competence,0,competence,0.05,-21.5625,0.0625,competence,competence,target,,raw
steering,competence,low_competence_t066_s00143,66,low_competence,0,competence,0.05,-21.125,0.34375,competence,competence,target,,raw
steering,competence,low_competence_t078_s00167,78,low_competence,0,competence,0.05,-20.8125,-0.0625,competence,competence,target,,raw
steering,competence,low_competence_t079_s00171,79,low_competence,0,competence,0.05,-21.375,0.3125,competence,competence,target,,raw
steering,competence,low_competence_t097_s00199,97,low_competence,0,competence,0.05,-21.5,0.125,competence,competence,target,,raw
steering,competence,high_competence_t019_s00006,19,high_competence,1,competence,0.1,20.75,-0.75,competence,competence,target,,raw
steering,competence,high_competence_t003_s00030,3,high_competence,1,competence,0.1,20.375,-1.0625,competence,competence,target,,raw
steering,competence,high_competence_t008_s00050,8,high_competence,1,competence,0.1,19.9375,-0.6875,competence,competence,target,,raw
steering,competence,high_competence_t035_s00094,35,high_competence,1,competence,0.1,20.28125,-0.71875,competence,competence,target,,raw
steering,competence,high_competence_t056_s00130,56,high_competence,1,competence,0.1,20.125,-0.375,competence,competence,target,,raw
