mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,decision_flipped
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_007,-0.05,10.75,0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,-0.18766823092947355,-0.8612312525944243,9.982453775592148e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_007,-0.05,10.125,-0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,-0.18766823092947355,-0.8612312525944243,0.00010352070967201144,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_007,-0.05,10.125,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,-0.18766823092947355,-0.8612312525944243,0.00010352070967201144,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_007,-0.05,10.125,0.25,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,-0.18766823092947355,-0.8612312525944243,0.00010377007856732234,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_007,-0.05,-8.5,0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,-0.18766823092947355,-0.8612312525944243,0.00010377007856732234,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_007,-0.05,-8.75,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,-0.18766823092947355,-0.8612312525944243,0.00010377007856732234,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_007,-0.05,-9.125,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,-0.18766823092947355,-0.8612312525944243,0.00010377007856732234,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_007,-0.05,-9.375,-0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,-0.18766823092947355,-0.8612312525944243,0.00010377007856732234,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_007,0.0,10.625,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.0,0.0,0.0,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_007,0.0,10.25,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.0,0.0,0.0,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_007,0.0,10.125,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.0,0.0,0.0,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_007,0.0,9.875,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.0,0.0,0.0,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_007,0.0,-8.625,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.0,0.0,0.0,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_007,0.0,-8.75,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.0,0.0,0.0,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_007,0.0,-9.125,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.0,0.0,0.0,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_007,0.0,-9.25,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.0,0.0,0.0,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_007,0.05,10.625,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.18766823092947355,0.8612312525944243,9.222544031217694e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_007,0.05,10.25,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.18766823092947355,0.8612312525944243,9.41849357332103e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_007,0.05,10.125,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.18766823092947355,0.8612312525944243,9.41849357332103e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_007,0.05,10.0,0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.18766823092947355,0.8612312525944243,0.0001018660404952243,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_007,0.05,-8.5,0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.18766823092947355,0.8612312525944243,0.0001018660404952243,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_007,0.05,-8.875,-0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.18766823092947355,0.8612312525944243,0.0001018660404952243,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_007,0.05,-9.125,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.18766823092947355,0.8612312525944243,0.0001018660404952243,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_007,0.05,-9.375,-0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.18766823092947355,0.8612312525944243,0.0001018660404952243,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_007,0.1,10.75,0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.3753364618589471,1.7224625051888487,0.00015336365322582424,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_007,0.1,10.125,-0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.3753364618589471,1.7224625051888487,0.00015336365322582424,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_007,0.1,10.125,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.3753364618589471,1.7224625051888487,0.00015336365322582424,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_007,0.1,10.0,0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.3753364618589471,1.7224625051888487,0.00015336365322582424,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_007,0.1,-8.625,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.3753364618589471,1.7224625051888487,0.00015336365322582424,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_007,0.1,-8.75,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.3753364618589471,1.7224625051888487,0.00015336365322582424,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_007,0.1,-9.125,0.0,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.3753364618589471,1.7224625051888487,0.00015336365322582424,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_007,0.1,-9.375,-0.125,competence,,random,007,raw,additive,sd_matched,0.21790689825076665,0.3753364618589471,1.7224625051888487,0.00015336365322582424,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_008,-0.1,10.625,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.34207870857971123,-1.722462505188849,0.00016399816377088428,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_008,-0.1,10.25,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.34207870857971123,-1.722462505188849,0.00016399816377088428,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_008,-0.1,10.0,-0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.34207870857971123,-1.722462505188849,0.00016399816377088428,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_008,-0.1,10.0,0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.34207870857971123,-1.722462505188849,0.00016399816377088428,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_008,-0.1,-8.5,0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.34207870857971123,-1.722462505188849,0.00016399816377088428,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_008,-0.1,-8.75,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.34207870857971123,-1.722462505188849,0.00016399816377088428,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_008,-0.1,-9.125,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.34207870857971123,-1.722462505188849,0.00016399816377088428,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_008,-0.1,-9.375,-0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.34207870857971123,-1.722462505188849,0.00016399816377088428,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_008,-0.05,10.625,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.17103935428985562,-0.8612312525944245,4.4014115701429546e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_008,-0.05,10.25,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.17103935428985562,-0.8612312525944245,4.4014115701429546e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_008,-0.05,10.125,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.17103935428985562,-0.8612312525944245,4.4014115701429546e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_008,-0.05,10.0,0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.17103935428985562,-0.8612312525944245,4.4800544856116176e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_008,-0.05,-8.5,0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.17103935428985562,-0.8612312525944245,4.4800544856116176e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_008,-0.05,-8.75,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.17103935428985562,-0.8612312525944245,4.4800544856116176e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_008,-0.05,-9.125,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.17103935428985562,-0.8612312525944245,4.4800544856116176e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_008,-0.05,-9.25,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,-0.17103935428985562,-0.8612312525944245,5.016481372877024e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_008,0.0,10.625,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.0,0.0,0.0,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_008,0.0,10.25,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.0,0.0,0.0,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_008,0.0,10.125,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.0,0.0,0.0,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_008,0.0,9.875,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.0,0.0,0.0,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_008,0.0,-8.625,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.0,0.0,0.0,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_008,0.0,-8.75,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.0,0.0,0.0,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_008,0.0,-9.125,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.0,0.0,0.0,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_008,0.0,-9.25,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.0,0.0,0.0,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_008,0.05,10.75,0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.17103935428985562,0.8612312525944245,4.443865327630192e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_008,0.05,10.25,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.17103935428985562,0.8612312525944245,4.443865327630192e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_008,0.05,10.125,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.17103935428985562,0.8612312525944245,4.443865327630192e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_008,0.05,10.125,0.25,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.17103935428985562,0.8612312525944245,4.750128573505208e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_008,0.05,-8.5,0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.17103935428985562,0.8612312525944245,4.804234049515799e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_008,0.05,-8.75,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.17103935428985562,0.8612312525944245,4.804234049515799e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_008,0.05,-9.25,-0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.17103935428985562,0.8612312525944245,4.804234049515799e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_008,0.05,-9.25,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.17103935428985562,0.8612312525944245,5.2635048632510006e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_008,0.1,10.625,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.34207870857971123,1.722462505188849,0.00017573455988895148,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_008,0.1,10.25,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.34207870857971123,1.722462505188849,0.00018519892182666808,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_008,0.1,10.0,-0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.34207870857971123,1.722462505188849,0.00018519892182666808,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_008,0.1,10.0,0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.34207870857971123,1.722462505188849,0.00018519892182666808,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_008,0.1,-8.625,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.34207870857971123,1.722462505188849,0.00018519892182666808,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_008,0.1,-9.0,-0.25,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.34207870857971123,1.722462505188849,0.00018519892182666808,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_008,0.1,-9.125,0.0,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.34207870857971123,1.722462505188849,0.00018519892182666808,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_008,0.1,-9.375,-0.125,competence,,random,008,raw,additive,sd_matched,0.19859863860560847,0.34207870857971123,1.722462505188849,0.00018519892182666808,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_009,-0.1,10.75,0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.342291536925472,-1.7224625051888491,0.00011571357026696205,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_009,-0.1,10.125,-0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.342291536925472,-1.7224625051888491,0.00011571357026696205,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_009,-0.1,10.125,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.342291536925472,-1.7224625051888491,0.00012289697770029306,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_009,-0.1,10.125,0.25,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.342291536925472,-1.7224625051888491,0.00012289697770029306,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_009,-0.1,-8.5,0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.342291536925472,-1.7224625051888491,0.00012738870282191783,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_009,-0.1,-8.75,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.342291536925472,-1.7224625051888491,0.00012738870282191783,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_009,-0.1,-9.125,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.342291536925472,-1.7224625051888491,0.00012738870282191783,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_009,-0.1,-9.375,-0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.342291536925472,-1.7224625051888491,0.00012738870282191783,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_009,-0.05,10.625,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.171145768462736,-0.8612312525944246,4.7944409743649885e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_009,-0.05,10.25,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.171145768462736,-0.8612312525944246,6.728885637130588e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_009,-0.05,10.0,-0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.171145768462736,-0.8612312525944246,6.728885637130588e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_009,-0.05,10.125,0.25,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.171145768462736,-0.8612312525944246,6.728885637130588e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_009,-0.05,-8.5,0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.171145768462736,-0.8612312525944246,6.728885637130588e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_009,-0.05,-8.75,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.171145768462736,-0.8612312525944246,6.728885637130588e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_009,-0.05,-9.125,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.171145768462736,-0.8612312525944246,6.728885637130588e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_009,-0.05,-9.375,-0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,-0.171145768462736,-0.8612312525944246,6.728885637130588e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_009,0.0,10.625,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.0,0.0,0.0,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_009,0.0,10.25,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.0,0.0,0.0,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_009,0.0,10.125,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.0,0.0,0.0,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_009,0.0,9.875,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.0,0.0,0.0,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_009,0.0,-8.625,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.0,0.0,0.0,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_009,0.0,-8.75,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.0,0.0,0.0,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_009,0.0,-9.125,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.0,0.0,0.0,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_009,0.0,-9.25,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.0,0.0,0.0,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_009,0.05,10.75,0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.171145768462736,0.8612312525944246,4.7145334974629804e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_009,0.05,10.125,-0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.171145768462736,0.8612312525944246,7.115996413631365e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_009,0.05,10.125,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.171145768462736,0.8612312525944246,7.115996413631365e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_009,0.05,10.0,0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.171145768462736,0.8612312525944246,7.115996413631365e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_009,0.05,-8.5,0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.171145768462736,0.8612312525944246,7.115996413631365e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_009,0.05,-8.75,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.171145768462736,0.8612312525944246,7.115996413631365e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_009,0.05,-9.125,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.171145768462736,0.8612312525944246,7.115996413631365e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_009,0.05,-9.375,-0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.171145768462736,0.8612312525944246,7.115996413631365e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_009,0.1,10.625,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.342291536925472,1.7224625051888491,0.000136208109324798,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_009,0.1,10.125,-0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.342291536925472,1.7224625051888491,0.000136208109324798,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_009,0.1,10.0,-0.125,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.342291536925472,1.7224625051888491,0.00014155307144392282,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_009,0.1,9.875,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.342291536925472,1.7224625051888491,0.00014155307144392282,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_009,0.1,-8.375,0.25,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.342291536925472,1.7224625051888491,0.00014155307144392282,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_009,0.1,-8.75,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.342291536925472,1.7224625051888491,0.00014155307144392282,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_009,0.1,-9.125,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.342291536925472,1.7224625051888491,0.00014155307144392282,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_009,0.1,-9.25,0.0,competence,,random,009,raw,additive,sd_matched,0.19872219911570352,0.342291536925472,1.7224625051888491,0.000148707433254458,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_010,-0.1,10.625,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.3762826937745378,-1.722462505188849,0.0001425487280357629,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_010,-0.1,10.25,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.3762826937745378,-1.722462505188849,0.0001425487280357629,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_010,-0.1,10.0,-0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.3762826937745378,-1.722462505188849,0.0001425487280357629,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_010,-0.1,10.0,0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.3762826937745378,-1.722462505188849,0.0001425487280357629,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_010,-0.1,-8.5,0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.3762826937745378,-1.722462505188849,0.0001425487280357629,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_010,-0.1,-8.75,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.3762826937745378,-1.722462505188849,0.00014372823352459818,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_010,-0.1,-9.125,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.3762826937745378,-1.722462505188849,0.00014372823352459818,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_010,-0.1,-9.375,-0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.3762826937745378,-1.722462505188849,0.00014372823352459818,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_010,-0.05,10.75,0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.1881413468872689,-0.8612312525944245,4.96587272209581e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_010,-0.05,10.25,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.1881413468872689,-0.8612312525944245,5.081960262032226e-05,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_010,-0.05,10.0,-0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.1881413468872689,-0.8612312525944245,5.081960262032226e-05,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_010,-0.05,10.125,0.25,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.1881413468872689,-0.8612312525944245,6.33855743217282e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_010,-0.05,-8.5,0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.1881413468872689,-0.8612312525944245,6.33855743217282e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_010,-0.05,-8.875,-0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.1881413468872689,-0.8612312525944245,6.33855743217282e-05,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_010,-0.05,-9.125,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.1881413468872689,-0.8612312525944245,6.33855743217282e-05,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_010,-0.05,-9.375,-0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,-0.1881413468872689,-0.8612312525944245,6.33855743217282e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_010,0.0,10.625,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.0,0.0,0.0,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_010,0.0,10.25,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.0,0.0,0.0,False
steering,competence,high_competence_t015_s00062,15,high_competence,1,random_010,0.0,10.125,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.0,0.0,0.0,False
steering,competence,high_competence_t049_s00122,49,high_competence,1,random_010,0.0,9.875,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.0,0.0,0.0,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_010,0.0,-8.625,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.0,0.0,0.0,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_010,0.0,-8.75,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.0,0.0,0.0,False
steering,competence,low_competence_t015_s00063,15,low_competence,0,random_010,0.0,-9.125,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.0,0.0,0.0,False
steering,competence,low_competence_t049_s00123,49,low_competence,0,random_010,0.0,-9.25,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.0,0.0,0.0,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_010,0.05,10.75,0.125,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.1881413468872689,0.8612312525944245,5.3620860853698105e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_010,0.05,10.25,0.0,competence,,random,010,raw,additive,sd_matched,0.21845624658940405,0.1881413468872689,0.8612312525944245,5.3620860853698105e-05,False
